All: LOW Risk,Base Infectivity,Demographic Coverage,Demographic_Coverage_Female_15_24,Demographic_Coverage_Male_15_24,HCT Uptake Post Debut Max,HCT Uptake Post Debut Mid,Informal Form Rate,Infrml Condom Mid,Infrml Condom Rate,Infrml Condoms Max,Male To Female Old,Male To Female Young,Marital Form Rate,Max Infrml F LOW,Max Infrml F MED,Max Infrml M LOW,Max Infrml M MED,Max Mrtl F MED,Max Mrtl M MED,Max Trns F LOW,Max Trns F MED,Max Trns M LOW,Max Trns M MED,Mrtl Condom Max,Mrtl Condom Mid,Mrtl Condom Rate,Pr Ex Infrml Fem LOW,Pr Ex Infrml Fem MED,Pr Ex Infrml Male LOW,Pr Ex Infrml Male MED,Pr Ex Trns Fem LOW,Pr Ex Trns Fem MED,Pr Ex Trns Male LOW,Pr Ex Trns Male MED,Risk Assortivity,SeedYr HIGH,SeedYr_High_Female_15_24,SeedYr_High_Male_15_24,Trans Form Rate,Trns Condom Mid,Trns Condom Rate,Trns Condoms Max,iteration_number,likelihood,parameterization_id,run_number,sim_id
0.7569476883375752,0.0031326504762526092,0.2754612812868885,0.12477633606325902,0.27349677638481457,0.4260003329726678,2008.8903672963984,0.0011963813473929406,2006.3054955341797,4.0,0.25114206682491097,1.5695030393024447,1.3062735218823307,0.00010854436974135435,0.9,3.9174760556696286,1.2554726983339812,3.0230214875757735,1.158330515616986,1.4819015409392369,1.9195091767927932,2.2509673780267274,1.9192133399508187,3.2208307740994773,0.29231583575605974,1994.1072466712242,2.8738849356611085,0.18610773979141348,0.29448342227103746,0.5589502770847419,0.36721319402446817,0.1245717297756556,0.5773718629927088,0.22918749473151973,0.8,0.5256464491117956,1982.4970973157197,1972.1183212213436,1972.5826180824545,0.0012399835946123642,1990.0,3.015637066934943,0.0,14,-15.130501795024431,10,46192,Simulation_0R5P4KO0
0.7569476883375752,0.0031326504762526092,0.2754612812868885,0.12477633606325902,0.27349677638481457,0.4260003329726678,2008.8903672963984,0.0011963813473929406,2006.3054955341797,4.0,0.25114206682491097,1.5695030393024447,1.3062735218823307,0.00010854436974135435,0.9,3.9174760556696286,1.2554726983339812,3.0230214875757735,1.158330515616986,1.4819015409392369,1.9195091767927932,2.2509673780267274,1.9192133399508187,3.2208307740994773,0.29231583575605974,1994.1072466712242,2.8738849356611085,0.18610773979141348,0.29448342227103746,0.5589502770847419,0.36721319402446817,0.1245717297756556,0.5773718629927088,0.22918749473151973,0.8,0.5256464491117956,1982.4970973157197,1972.1183212213436,1972.5826180824545,0.0012399835946123642,1990.0,3.015637066934943,0.0,14,-15.130501795024431,11,61553,Simulation_EULOQW1V
0.7401541188562407,0.0026462947774183654,0.29102201142936585,0.18306571638469832,0.24481451869279197,0.4650848963434287,2009.5226592979081,0.0011340124819158358,2007.27247129349,4.0,0.24337843992528777,1.855013397140926,1.812570895886539,0.00013340710370861466,0.9,4.0,1.3259319378824321,2.989214023640862,1.290050263930919,1.4490455924289984,1.8500991033832137,2.4977607030551203,1.8020196160433555,3.189259513866985,0.23237079396975033,1990.9012327831701,2.8212505949963558,0.23282623579906653,0.33589954411729034,0.44778287481502577,0.28626512537622356,0.10711738551692951,0.6813722982489456,0.2174927554294473,0.7011534964265297,0.6038972328056068,1978.1034322484497,1972.4469902377386,1970.1700172136054,0.0009251318766354654,1990.0,3.2450254853712113,0.08775485277469569,14,-15.470396102988092,12,16602,Simulation_NAD37B26
0.7401541188562407,0.0026462947774183654,0.29102201142936585,0.18306571638469832,0.24481451869279197,0.4650848963434287,2009.5226592979081,0.0011340124819158358,2007.27247129349,4.0,0.24337843992528777,1.855013397140926,1.812570895886539,0.00013340710370861466,0.9,4.0,1.3259319378824321,2.989214023640862,1.290050263930919,1.4490455924289984,1.8500991033832137,2.4977607030551203,1.8020196160433555,3.189259513866985,0.23237079396975033,1990.9012327831701,2.8212505949963558,0.23282623579906653,0.33589954411729034,0.44778287481502577,0.28626512537622356,0.10711738551692951,0.6813722982489456,0.2174927554294473,0.7011534964265297,0.6038972328056068,1978.1034322484497,1972.4469902377386,1970.1700172136054,0.0009251318766354654,1990.0,3.2450254853712113,0.08775485277469569,14,-15.470396102988092,13,43861,Simulation_VY6D36FP
0.7401541188562407,0.0026462947774183654,0.29102201142936585,0.18306571638469832,0.24481451869279197,0.4650848963434287,2009.5226592979081,0.0011340124819158358,2007.27247129349,4.0,0.24337843992528777,1.855013397140926,1.812570895886539,0.00013340710370861466,0.9,4.0,1.3259319378824321,2.989214023640862,1.290050263930919,1.4490455924289984,1.8500991033832137,2.4977607030551203,1.8020196160433555,3.189259513866985,0.23237079396975033,1990.9012327831701,2.8212505949963558,0.23282623579906653,0.33589954411729034,0.44778287481502577,0.28626512537622356,0.10711738551692951,0.6813722982489456,0.2174927554294473,0.7011534964265297,0.6038972328056068,1978.1034322484497,1972.4469902377386,1970.1700172136054,0.0009251318766354654,1990.0,3.2450254853712113,0.08775485277469569,14,-15.470396102988092,14,56588,Simulation_WN44GFB7
0.743117408099137,0.002930159114607757,0.3,0.18552028330115233,0.2369824884053439,0.48031213536073,2010.5960436711018,0.0011219033245703045,2006.0650463655654,3.6926065594298505,0.2700201031870864,1.6263205660715327,1.5014680499410034,0.00012030460171117075,0.9095484674937382,4.0,1.2553793085430482,3.3181932724818415,1.308701011988908,1.431785087782072,1.905374826816483,2.2520405524599747,2.0,3.4034706820641283,0.27076220577697174,1991.2510955332725,2.799798184688219,0.23505068920083197,0.3087484077870246,0.5735405310440502,0.2934976151329603,0.14615398324375325,0.6286657722108248,0.19440842050222276,0.8,0.5768100742008015,1979.0838253209567,1972.8656714236101,1971.6090161698105,0.0011580140724298483,1990.2220231393053,3.0446703322675863,0.038994582458077506,14,-16.214497682402687,15,15867,Simulation_D9HXRVZ3
0.743117408099137,0.002930159114607757,0.3,0.18552028330115233,0.2369824884053439,0.48031213536073,2010.5960436711018,0.0011219033245703045,2006.0650463655654,3.6926065594298505,0.2700201031870864,1.6263205660715327,1.5014680499410034,0.00012030460171117075,0.9095484674937382,4.0,1.2553793085430482,3.3181932724818415,1.308701011988908,1.431785087782072,1.905374826816483,2.2520405524599747,2.0,3.4034706820641283,0.27076220577697174,1991.2510955332725,2.799798184688219,0.23505068920083197,0.3087484077870246,0.5735405310440502,0.2934976151329603,0.14615398324375325,0.6286657722108248,0.19440842050222276,0.8,0.5768100742008015,1979.0838253209567,1972.8656714236101,1971.6090161698105,0.0011580140724298483,1990.2220231393053,3.0446703322675863,0.038994582458077506,14,-16.214497682402687,16,50814,Simulation_F8U5E9GN
0.743117408099137,0.002930159114607757,0.3,0.18552028330115233,0.2369824884053439,0.48031213536073,2010.5960436711018,0.0011219033245703045,2006.0650463655654,3.6926065594298505,0.2700201031870864,1.6263205660715327,1.5014680499410034,0.00012030460171117075,0.9095484674937382,4.0,1.2553793085430482,3.3181932724818415,1.308701011988908,1.431785087782072,1.905374826816483,2.2520405524599747,2.0,3.4034706820641283,0.27076220577697174,1991.2510955332725,2.799798184688219,0.23505068920083197,0.3087484077870246,0.5735405310440502,0.2934976151329603,0.14615398324375325,0.6286657722108248,0.19440842050222276,0.8,0.5768100742008015,1979.0838253209567,1972.8656714236101,1971.6090161698105,0.0011580140724298483,1990.2220231393053,3.0446703322675863,0.038994582458077506,14,-16.214497682402687,17,17322,Simulation_69T65N2F
0.6899564264926159,0.003090203791522005,0.27423570644906514,0.24042533649257197,0.1946696922284063,0.46611915961188877,2009.4934018925087,0.001716171377311085,2006.9852057513533,3.1046474533199326,0.31577183298093864,1.3080606276145224,1.5437116091765644,0.00012983610438387867,1.1824215939284044,3.5042030360835112,1.5090515169307692,3.9295663891448718,1.1798233451202615,1.5714141742683347,1.8919793126183426,1.9948649843782684,2.0,3.2301278208611657,0.1496087288840066,1994.5723610940706,1.8589995468177827,0.2945219327908304,0.2725683466563896,0.5795467486430159,0.3128822699950521,0.12666618780887773,0.6478820829901553,0.20837853862593966,0.7524600197865458,0.5985791145180602,1980.2709313016182,1970.6084317110708,1976.2152234570297,0.0007594494578205978,1996.1449413316625,2.349931197405387,0.06839678504861482,12,-16.22961729101665,18,35615,Simulation_EVCM9QMM
0.6899564264926159,0.003090203791522005,0.27423570644906514,0.24042533649257197,0.1946696922284063,0.46611915961188877,2009.4934018925087,0.001716171377311085,2006.9852057513533,3.1046474533199326,0.31577183298093864,1.3080606276145224,1.5437116091765644,0.00012983610438387867,1.1824215939284044,3.5042030360835112,1.5090515169307692,3.9295663891448718,1.1798233451202615,1.5714141742683347,1.8919793126183426,1.9948649843782684,2.0,3.2301278208611657,0.1496087288840066,1994.5723610940706,1.8589995468177827,0.2945219327908304,0.2725683466563896,0.5795467486430159,0.3128822699950521,0.12666618780887773,0.6478820829901553,0.20837853862593966,0.7524600197865458,0.5985791145180602,1980.2709313016182,1970.6084317110708,1976.2152234570297,0.0007594494578205978,1996.1449413316625,2.349931197405387,0.06839678504861482,12,-16.22961729101665,19,18895,Simulation_OYGYG4ZZ
0.6899564264926159,0.003090203791522005,0.27423570644906514,0.24042533649257197,0.1946696922284063,0.46611915961188877,2009.4934018925087,0.001716171377311085,2006.9852057513533,3.1046474533199326,0.31577183298093864,1.3080606276145224,1.5437116091765644,0.00012983610438387867,1.1824215939284044,3.5042030360835112,1.5090515169307692,3.9295663891448718,1.1798233451202615,1.5714141742683347,1.8919793126183426,1.9948649843782684,2.0,3.2301278208611657,0.1496087288840066,1994.5723610940706,1.8589995468177827,0.2945219327908304,0.2725683466563896,0.5795467486430159,0.3128822699950521,0.12666618780887773,0.6478820829901553,0.20837853862593966,0.7524600197865458,0.5985791145180602,1980.2709313016182,1970.6084317110708,1976.2152234570297,0.0007594494578205978,1996.1449413316625,2.349931197405387,0.06839678504861482,12,-16.22961729101665,20,29231,Simulation_HOR5T2DG
0.6867683059766301,0.0032853896157146773,0.3,0.23414189368125576,0.25849292392193274,0.4473325172598758,2010.2193377719657,0.0016454053120443296,2006.4810556222212,3.5646563822125334,0.3067381946501377,1.4754031918537185,1.8455506923872285,0.00014074439475863766,1.3239130019444427,3.6032997304146694,1.3611595099869946,2.9681824027322876,0.9772101439558112,1.447773587112988,1.7623882562665945,2.183857905782224,2.0,3.0456239596628865,0.17668701208956333,1990.5834256665823,2.2236729238681088,0.26674246510540445,0.1969652447615241,0.5147627738766153,0.3553293246924638,0.1413655691808236,0.4519950745990577,0.1927446079818874,0.7393227310321527,0.6285770148616752,1980.0484673164592,1974.3905180197883,1974.9108817233807,0.00108777606413242,1992.1667478872555,2.90351905912787,0.1127297163411309,12,-16.520067977841183,21,16211,Simulation_O13RFECB
0.6867683059766301,0.0032853896157146773,0.3,0.23414189368125576,0.25849292392193274,0.4473325172598758,2010.2193377719657,0.0016454053120443296,2006.4810556222212,3.5646563822125334,0.3067381946501377,1.4754031918537185,1.8455506923872285,0.00014074439475863766,1.3239130019444427,3.6032997304146694,1.3611595099869946,2.9681824027322876,0.9772101439558112,1.447773587112988,1.7623882562665945,2.183857905782224,2.0,3.0456239596628865,0.17668701208956333,1990.5834256665823,2.2236729238681088,0.26674246510540445,0.1969652447615241,0.5147627738766153,0.3553293246924638,0.1413655691808236,0.4519950745990577,0.1927446079818874,0.7393227310321527,0.6285770148616752,1980.0484673164592,1974.3905180197883,1974.9108817233807,0.00108777606413242,1992.1667478872555,2.90351905912787,0.1127297163411309,12,-16.520067977841183,22,52103,Simulation_O7BFS6ZL
0.6867683059766301,0.0032853896157146773,0.3,0.23414189368125576,0.25849292392193274,0.4473325172598758,2010.2193377719657,0.0016454053120443296,2006.4810556222212,3.5646563822125334,0.3067381946501377,1.4754031918537185,1.8455506923872285,0.00014074439475863766,1.3239130019444427,3.6032997304146694,1.3611595099869946,2.9681824027322876,0.9772101439558112,1.447773587112988,1.7623882562665945,2.183857905782224,2.0,3.0456239596628865,0.17668701208956333,1990.5834256665823,2.2236729238681088,0.26674246510540445,0.1969652447615241,0.5147627738766153,0.3553293246924638,0.1413655691808236,0.4519950745990577,0.1927446079818874,0.7393227310321527,0.6285770148616752,1980.0484673164592,1974.3905180197883,1974.9108817233807,0.00108777606413242,1992.1667478872555,2.90351905912787,0.1127297163411309,12,-16.520067977841183,23,6531,Simulation_BXOTGF5P
0.838822371606375,0.0030037482843627747,0.27753552890405675,0.20604424260857102,0.23815039853604672,0.48471210638924656,2007.5181180062227,0.00108487312762129,2006.3243240200472,3.399167864679396,0.2277565358834731,1.535645596483906,1.7217849035477095,0.0001340687082119774,1.0956561334563344,3.5959730155705856,1.2377607935209372,2.7804784790168346,1.0396373732334614,1.4117927030451722,1.7226465755764808,2.832335899649876,1.9611658119788133,3.356924350228955,0.2834191126921403,1994.8022167072038,2.9246127953196814,0.2575674853566623,0.32237304774845355,0.533350887676051,0.33485156909419284,0.14080590641038074,0.5799385125771688,0.3022615332021245,0.775407661286814,0.6188436038118178,1979.5574636267481,1974.9188110840773,1972.668811418752,0.0009715844469940328,1991.082262046903,2.867350213873517,0.062214229489849476,13,-16.561969360646604,24,29418,Simulation_3KAAS2MQ
0.838822371606375,0.0030037482843627747,0.27753552890405675,0.20604424260857102,0.23815039853604672,0.48471210638924656,2007.5181180062227,0.00108487312762129,2006.3243240200472,3.399167864679396,0.2277565358834731,1.535645596483906,1.7217849035477095,0.0001340687082119774,1.0956561334563344,3.5959730155705856,1.2377607935209372,2.7804784790168346,1.0396373732334614,1.4117927030451722,1.7226465755764808,2.832335899649876,1.9611658119788133,3.356924350228955,0.2834191126921403,1994.8022167072038,2.9246127953196814,0.2575674853566623,0.32237304774845355,0.533350887676051,0.33485156909419284,0.14080590641038074,0.5799385125771688,0.3022615332021245,0.775407661286814,0.6188436038118178,1979.5574636267481,1974.9188110840773,1972.668811418752,0.0009715844469940328,1991.082262046903,2.867350213873517,0.062214229489849476,13,-16.561969360646604,25,56797,Simulation_ML77LMYA
0.838822371606375,0.0030037482843627747,0.27753552890405675,0.20604424260857102,0.23815039853604672,0.48471210638924656,2007.5181180062227,0.00108487312762129,2006.3243240200472,3.399167864679396,0.2277565358834731,1.535645596483906,1.7217849035477095,0.0001340687082119774,1.0956561334563344,3.5959730155705856,1.2377607935209372,2.7804784790168346,1.0396373732334614,1.4117927030451722,1.7226465755764808,2.832335899649876,1.9611658119788133,3.356924350228955,0.2834191126921403,1994.8022167072038,2.9246127953196814,0.2575674853566623,0.32237304774845355,0.533350887676051,0.33485156909419284,0.14080590641038074,0.5799385125771688,0.3022615332021245,0.775407661286814,0.6188436038118178,1979.5574636267481,1974.9188110840773,1972.668811418752,0.0009715844469940328,1991.082262046903,2.867350213873517,0.062214229489849476,13,-16.561969360646604,26,5346,Simulation_JI9P7U1N
0.6074506898431998,0.002790242121592881,0.3,0.21960617196402543,0.21591958240545206,0.46342189184099997,2007.884087542588,0.00107582513589206,2005.0072577121455,3.9442903848722413,0.24704738250853747,1.2939408969420407,2.219293115135228,0.00012528687228638034,1.3490332042714843,3.2333341786068606,1.3524414893406496,3.506630110392123,1.1028982896559432,1.4949512206852795,2.0,2.4091627739726436,2.0,3.2325899686356556,0.1415960916996782,1999.3852490759198,2.5515412106774953,0.40827456096989423,0.2807761248048926,0.5841868615671372,0.4252170966571102,0.10561156793885255,0.6801641168258683,0.27171385355578165,0.7059484584109228,0.6395046452869829,1980.7881774948946,1975.8332438809537,1974.8759631546325,0.0007962342415968107,1990.3887264863224,2.9020336343563944,0.1530266339486035,10,-16.659062355618257,27,22789,Simulation_IAUFNLN1
0.6074506898431998,0.002790242121592881,0.3,0.21960617196402543,0.21591958240545206,0.46342189184099997,2007.884087542588,0.00107582513589206,2005.0072577121455,3.9442903848722413,0.24704738250853747,1.2939408969420407,2.219293115135228,0.00012528687228638034,1.3490332042714843,3.2333341786068606,1.3524414893406496,3.506630110392123,1.1028982896559432,1.4949512206852795,2.0,2.4091627739726436,2.0,3.2325899686356556,0.1415960916996782,1999.3852490759198,2.5515412106774953,0.40827456096989423,0.2807761248048926,0.5841868615671372,0.4252170966571102,0.10561156793885255,0.6801641168258683,0.27171385355578165,0.7059484584109228,0.6395046452869829,1980.7881774948946,1975.8332438809537,1974.8759631546325,0.0007962342415968107,1990.3887264863224,2.9020336343563944,0.1530266339486035,10,-16.659062355618257,28,3332,Simulation_E6IYY58Q
0.6074506898431998,0.002790242121592881,0.3,0.21960617196402543,0.21591958240545206,0.46342189184099997,2007.884087542588,0.00107582513589206,2005.0072577121455,3.9442903848722413,0.24704738250853747,1.2939408969420407,2.219293115135228,0.00012528687228638034,1.3490332042714843,3.2333341786068606,1.3524414893406496,3.506630110392123,1.1028982896559432,1.4949512206852795,2.0,2.4091627739726436,2.0,3.2325899686356556,0.1415960916996782,1999.3852490759198,2.5515412106774953,0.40827456096989423,0.2807761248048926,0.5841868615671372,0.4252170966571102,0.10561156793885255,0.6801641168258683,0.27171385355578165,0.7059484584109228,0.6395046452869829,1980.7881774948946,1975.8332438809537,1974.8759631546325,0.0007962342415968107,1990.3887264863224,2.9020336343563944,0.1530266339486035,10,-16.659062355618257,29,4888,Simulation_NIC2YHAG
0.5453498182869385,0.002518111014247354,0.3,0.20516827757239592,0.23457519788029155,0.3918267110421232,2007.4399785167811,0.0010861574841603675,2005.1941048317567,3.2031712484240464,0.33803448721352847,1.2544472859145528,1.7197052801826083,0.00012550450341698962,1.4441528133910226,3.5020299243153596,1.4171961504187418,3.0394349040081816,0.9601645976674482,1.2840474961078194,2.0,2.792178866816732,2.0,3.3169361469801113,0.13878446170428793,1997.75835520788,3.2294100117083695,0.24985639735737492,0.40033266979709653,0.5305092649629526,0.33614200416694684,0.06914784687938938,0.6341728209301556,0.2522754296309786,0.8,0.6692953357639165,1978.3194973338236,1975.12342147396,1976.366026965608,0.0011954319969500963,1990.0,2.8971013734712225,0.07866852315843703,6,-16.689622598710283,30,30868,Simulation_V5EF3COE
0.5453498182869385,0.002518111014247354,0.3,0.20516827757239592,0.23457519788029155,0.3918267110421232,2007.4399785167811,0.0010861574841603675,2005.1941048317567,3.2031712484240464,0.33803448721352847,1.2544472859145528,1.7197052801826083,0.00012550450341698962,1.4441528133910226,3.5020299243153596,1.4171961504187418,3.0394349040081816,0.9601645976674482,1.2840474961078194,2.0,2.792178866816732,2.0,3.3169361469801113,0.13878446170428793,1997.75835520788,3.2294100117083695,0.24985639735737492,0.40033266979709653,0.5305092649629526,0.33614200416694684,0.06914784687938938,0.6341728209301556,0.2522754296309786,0.8,0.6692953357639165,1978.3194973338236,1975.12342147396,1976.366026965608,0.0011954319969500963,1990.0,2.8971013734712225,0.07866852315843703,6,-16.689622598710283,31,30133,Simulation_23HDPZZ3
